floorNumber_start,paintingId,user_id,duration_seconds,painting_name,artist,date,art_knowledge,art_involvement,visit_rate
1,1_5917,User_20,7.86,Repos d'Arabes,Charles-Théodore Frère,1848,Low level,No involvement,A few times a year
1,1_0078,User_20,52.85,Retour de chasse au lion,Aimé-Nicolas Morot,1902,Low level,No involvement,A few times a year
1,1_0058,User_20,16.31,Soir d'automne en forêt (Ile-et-Vilaine),Jean-Henri Zuber,1878,Low level,No involvement,A few times a year
1,1_5928,User_20,32.68,Ellipse orange évidée par sept disques,Felice Varini,2000,Low level,No involvement,A few times a year
1,1_0060,User_20,29.78,Jeune fille et la Mort,Henri-Léopold Lévy,1900,Low level,No involvement,A few times a year
1,1_0062,User_20,6.07,Paysage de montagne,Gustave Doré,Circa 1870,Low level,No involvement,A few times a year
1,1_0124,User_20,3.22,Vue de la ville et du port de Dieppe,Eugène Isabey,1842,Low level,No involvement,A few times a year
1,1_0053,User_20,45.01,Charles le Téméraire retrouvé mort après la bataille de Nancy,Auguste Feyen-Perrin,1865,Low level,No involvement,A few times a year
1,1_0118,User_20,4.45,Portrait de Marie-Anne Collot,Pierre-Etienne Falconet,1773,Low level,No involvement,A few times a year
1,1_0103,User_20,22.03,Fantaisie d'architecture en ruine avec Bellérophon frappant la chimère,Gherardo Poli,First half of the 18th century,Low level,No involvement,A few times a year
1,1_0135,User_20,5.1,Jahel et Sisara,Charles-André/ Carle Van Loo,Circa 1732-1734,Low level,No involvement,A few times a year
1,1_5862,User_20,41.55,Entrée du Christ à Jérusalem,Nicolas Poussin,After 1642,Low level,No involvement,A few times a year
1,1_0187,User_20,41.39,La destruction du palais d'Armide,Charles-Antoine Coypel,1737,Low level,No involvement,A few times a year
1,1_0178,User_20,32.39,L'Ivresse de Silène,Carle Van Loo,1747,Low level,No involvement,A few times a year
1,1_0193,User_20,5.04,Aurore et Céphale,François Boucher,1733,Low level,No involvement,A few times a year
1,1_0174,User_20,10.02,Le repos de Diane,Jean-François de Troy,1726,Low level,No involvement,A few times a year
1,1_0206,User_20,11.97,Clytie changée en tournesol,Henri-Léopold Lévy,1876,Low level,No involvement,A few times a year
1,1_0208,User_20,5.59,Hébé et l'aigle de Jupiter,Henri-Léopold Lévy,1876,Low level,No involvement,A few times a year
1,1_5876,User_20,29.36,L'Ile heureuse,Victor Prouvé,1902,Low level,No involvement,A few times a year
1,1_0210,User_20,6.63,La Nymphe Nébula verse la pluie sur les fleurs,Henri-Léopold Lévy,1876,Low level,No involvement,A few times a year
1,1_5874,User_20,5.0,La Joie de vivre,Victor Prouvé,1904,Low level,No involvement,A few times a year
1,1_0187,User_20,10.49,La destruction du palais d'Armide,Charles-Antoine Coypel,1737,Low level,No involvement,A few times a year
1,1_0235,User_20,29.12,Portrait équestre de Madame de Saint-Baslemont,Claude Déruet,1646,Low level,No involvement,A few times a year
1,1_0239,User_20,22.16,Madeleine pénitente,Nicolas Chaperon,Circa 1635,Low level,No involvement,A few times a year
1,1_0235,User_20,35.58,Portrait équestre de Madame de Saint-Baslemont,Claude Déruet,1646,Low level,No involvement,A few times a year
1,1_0228,User_20,1.81,La Déposition de croix,Anonyme Français,17th century,Low level,No involvement,A few times a year
1,1_0222,User_20,10.09,Nymphe essayant les flèches de l'Amour,Simon Vouet,Circa 1635,Low level,No involvement,A few times a year
1,1_0270,User_20,29.7,Mariage mystique de sainte Catherine,Bartolomeo Biscaino,First half of the 17th century,Low level,No involvement,A few times a year
1,1_0272,User_20,10.39,La Circoncision,Tommaso Luini,Circa 1632,Low level,No involvement,A few times a year
1,1_0283,User_20,4.12,Sibylle de Tibur annonçant à Auguste l'avènement,Pierre de Cortone,Circa 1660,Low level,No involvement,A few times a year
1,1_0272,User_20,14.48,La Circoncision,Tommaso Luini,Circa 1632,Low level,No involvement,A few times a year
1,1_5858,User_20,12.61,Vestale Tuscia,Luca Giordano,Circa 1670,Low level,No involvement,A few times a year
1,1_0283,User_20,11.14,Sibylle de Tibur annonçant à Auguste l'avènement,Pierre de Cortone,Circa 1660,Low level,No involvement,A few times a year
1,1_0280,User_20,0.71,Le Baptême du Christ,Jusepe de Ribera,1643,Low level,No involvement,A few times a year
1,1_0276,User_20,11.88,Le Christ au tombeau,Valerio Castello,Circa 1650-1659,Low level,No involvement,A few times a year
1,1_0274,User_20,5.34,Le songe de Jacob,Lodovico Cigoli,1593,Low level,No involvement,A few times a year
1,1_5872,User_20,0.53,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,Low level,No involvement,A few times a year
1,1_5870,User_20,9.16,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,Low level,No involvement,A few times a year
1,1_5868,User_20,42.17,Saint François de Paule en prière,Charles Mellin,1st half 17th century,Low level,No involvement,A few times a year
1,1_0268,User_20,18.3,Saint Sébastien soigné par sainte Irène,Jean Allemant,Circa 1626-1631,Low level,No involvement,A few times a year
1,1_5870,User_20,15.11,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,Low level,No involvement,A few times a year
1,1_5872,User_20,4.97,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,Low level,No involvement,A few times a year
1,1_0274,User_20,5.05,Le songe de Jacob,Lodovico Cigoli,1593,Low level,No involvement,A few times a year
1,1_0303,User_20,1.06,L'Automne,Alexandre-François Desportes,Circa 1711-1712,Low level,No involvement,A few times a year
1,1_0326,User_20,0.66,Nature morte au petit chien,Benedetto Fioravanti,Mid-17th century,Low level,No involvement,A few times a year
1,1_0324,User_20,19.18,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,Low level,No involvement,A few times a year
1,1_0322,User_20,0.76,Nature morte au tapis et cédrats,Francesco Maltese,Second half of the 17th century,Low level,No involvement,A few times a year
1,1_0328,User_20,1.34,Tortue et crabe,Paolo Porpora,After 1652,Low level,No involvement,A few times a year
1,1_0324,User_20,49.83,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,Low level,No involvement,A few times a year
1,1_0328,User_20,4.91,Tortue et crabe,Paolo Porpora,After 1652,Low level,No involvement,A few times a year
1,1_0320,User_20,21.38,Fruits d'Italie,Aniello Ascione,17th century (last quarter) - 18th century (1st quarter),Low level,No involvement,A few times a year
1,1_0328,User_20,5.2,Tortue et crabe,Paolo Porpora,After 1652,Low level,No involvement,A few times a year
1,1_0311,User_20,11.59,Le Déjeuner de poisson,Jacob Fopsen Van Es,Before 1640,Low level,No involvement,A few times a year
1,1_0307,User_20,18.81,Memento Mori,Nicolas-Henry Jeaurat de Bertry,After 1756,Low level,No involvement,A few times a year
1,1_0337,User_20,1.43,La Tour en ruine,Jan Tilens,Circa 1625,Low level,No involvement,A few times a year
1,1_0339,User_20,3.15,Fête de village flamand,Josse II de Momper,Undated,Low level,No involvement,A few times a year
1,1_0341,User_20,23.28,Marine,Cavalier Tempesta/Pieter Mulier,After 1660,Low level,No involvement,A few times a year
1,1_0345,User_20,20.47,Paysage d'hiver,Gysbrecht Lytens,After 1600,Low level,No involvement,A few times a year
1,1_0358,User_20,6.92,Le Torrent,David II Teniers,Circa 1640,Low level,No involvement,A few times a year
1,1_0360,User_20,5.92,La Diseuse de bonne aventure,David II Teniers,17th century,Low level,No involvement,A few times a year
1,1_0363,User_20,25.41,Saint Jean l'Evangéliste,Matteo Rosselli,Circa 1620-1625,Low level,No involvement,A few times a year
1,1_0379,User_20,15.94,La Transfiguration,Pierre-Paul Rubens,1604-1605,Low level,No involvement,A few times a year
1,1_0365,User_20,18.67,Archange,Il Volterrano/ Franceschini Baldassare,After 1650,Low level,No involvement,A few times a year
1,1_0368,User_20,0.9,L'Annonciation,Federico Barocci,Circa 1596-1612,Low level,No involvement,A few times a year
1,1_5845,User_20,24.88,La Femme à la puce,Georges de la Tour,Circa 1632-1635,Low level,No involvement,A few times a year
1,1_0387,User_20,15.02,Saint Jérôme,Johann Karl Loth,After 1635,Low level,No involvement,A few times a year
1,1_5845,User_20,26.18,La Femme à la puce,Georges de la Tour,Circa 1632-1635,Low level,No involvement,A few times a year
2,2_2924,User_20,5.74,Vierge à l'Enfant,Antoon van Dyck,1630-1632,Low level,No involvement,A few times a year
2,2_2932,User_20,51.32,Persée délivrant Andromède,Theodoor Van Thulden,1646,Low level,No involvement,A few times a year
2,2_2930,User_20,7.52,La Continence de Scipion,Cornelis de Vos,Circa 1630,Low level,No involvement,A few times a year
2,2_2934,User_20,2.1,Andromède attachée au rocher,Frans Wouters,After 1634,Low level,No involvement,A few times a year
2,2_2936,User_20,12.45,Le Christ après la flagellation,Gérard Seghers,Circa 1620-1625,Low level,No involvement,A few times a year
2,2_0417,User_20,13.03,Ne me touche pas,"Jan II Brueghel, le jeune",After 1625,Low level,No involvement,A few times a year
2,2_0422,User_20,15.12,Prédiction de saint Jean-Baptiste,Abraham Bloemaert,Circa 1620,Low level,No involvement,A few times a year
2,2_2904,User_20,14.82,Laissez venir à moi les petits enfants,Pieter Pietersz,Circa 1580-1590,Low level,No involvement,A few times a year
2,2_2902,User_20,11.45,Marché avec l'Ecce Homo,Joachim Beuckelaer,Circa 1561,Low level,No involvement,A few times a year
2,2_2900,User_20,28.98,Le Christ chassant les marchands du temple,Jan Sanders Van Hemessen,1556,Low level,No involvement,A few times a year
2,2_0459,User_20,22.09,Portrait d'Antoine de Ville,Atelier d'Hugues de Lafaye,Undated,Low level,No involvement,A few times a year
2,2_2869,User_20,12.06,Vierge à l'Enfant servie par des anges,Cornelis de Baellieur le vieux,17th century,Low level,No involvement,A few times a year
0,0_5830,User_20,9.97,Les grands Trans-parents,Man Ray,1971,Low level,No involvement,A few times a year
0,0_0570,User_21,4.92,Sans titre,André Cadéré,1969,General level,No involvement,A few times a year
0,0_0337,User_21,5.24,Paysage de provence,André Derain,1921-1924,General level,No involvement,A few times a year
0,0_0824,User_21,10.44,Escale,François Desnoyer,1940,General level,No involvement,A few times a year
0,0_0826,User_21,4.71,Le lancement du filet,Suzanne Valadon,1914,General level,No involvement,A few times a year
0,0_0894,User_21,7.48,Travaux de nuit sur la voie publique,Luigi Loir,1902,General level,No involvement,A few times a year
0,0_0890,User_21,7.13,Les Voluptueux,Victor Prouvé,1889,General level,No involvement,A few times a year
0,0_0887,User_21,4.99,Nymphe,Henri Royer,1893,General level,No involvement,A few times a year
0,0_0890,User_21,14.96,Les Voluptueux,Victor Prouvé,1889,General level,No involvement,A few times a year
0,0_0300,User_21,2.25,Quai des orfèvres à Paris,Marie-Louise Siméon,Before 1937,General level,No involvement,A few times a year
0,0_0924,User_21,10.53,Paysage du midi,Moïse Kisling,Before 1937,General level,No involvement,A few times a year
0,0_0865,User_21,15.87,La Toussaint,Sylvain Lang,2007,General level,No involvement,A few times a year
0,0_0861,User_21,45.08,La Toussaint,Emile Friant,1888,General level,No involvement,A few times a year
0,0_0841,User_21,24.11,Les Amoureux,Emile Friant,1888,General level,No involvement,A few times a year
0,0_0843,User_21,15.08,Après l'enterrement,Camille Martin,1889,General level,No involvement,A few times a year
0,0_0847,User_21,9.04,Autoportrait,Emile Friant,1895,General level,No involvement,A few times a year
0,0_0851,User_21,8.6,Le Sculpteur Bussière dans son atelier,Emile Friant,Circa 1884,General level,No involvement,A few times a year
1,1_0976,User_21,8.83,Soir de 14 juillet,Charles Wittman,1910,General level,No involvement,A few times a year
1,1_0978,User_21,10.89,Job,Jules Bastien-Lepage,Circa 1876-1877,General level,No involvement,A few times a year
1,1_0983,User_21,12.51,Ophélie,Jules Bastien-Lepage,1881,General level,No involvement,A few times a year
1,1_0981,User_21,11.96,Portrait d'Emile Bastien-Lepage,Jules Bastien-Lepage,Undated,General level,No involvement,A few times a year
1,1_0983,User_21,10.01,Ophélie,Jules Bastien-Lepage,1881,General level,No involvement,A few times a year
1,1_0016,User_21,6.18,Portrait d'Edmond de Goncourt,Jean-François Raffaëlli,1888,General level,No involvement,A few times a year
1,1_5775,User_21,18.98,Panneau décoratif ovale : deux dragons gardant la perle sacrée,Anonyme,Undated,General level,No involvement,A few times a year
1,1_5913,User_21,2.64,Nurmahal,Victor Prouvé,1886,General level,No involvement,A few times a year
1,1_5915,User_21,2.98,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_0078,User_21,2.37,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_5775,User_21,19.91,Panneau décoratif ovale : deux dragons gardant la perle sacrée,Anonyme,Undated,General level,No involvement,A few times a year
1,1_5915,User_21,4.87,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_0078,User_21,9.41,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_0058,User_21,12.0,Soir d'automne en forêt (Ile-et-Vilaine),Jean-Henri Zuber,1878,General level,No involvement,A few times a year
1,1_0078,User_21,32.72,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_5928,User_21,50.15,Ellipse orange évidée par sept disques,Felice Varini,2000,General level,No involvement,A few times a year
1,1_0060,User_21,54.22,Jeune fille et la Mort,Henri-Léopold Lévy,1900,General level,No involvement,A few times a year
1,1_0124,User_21,8.61,Vue de la ville et du port de Dieppe,Eugène Isabey,1842,General level,No involvement,A few times a year
1,1_0053,User_21,50.06,Charles le Téméraire retrouvé mort après la bataille de Nancy,Auguste Feyen-Perrin,1865,General level,No involvement,A few times a year
1,1_0082,User_21,4.81,Le Jour ou Le Triomphe d'Apollon,Gregorio Guglielmi,Circa 1767-1768,General level,No involvement,A few times a year
1,1_5886,User_21,3.85,Esquisse de plafond,Jean Girardet,18th century,General level,No involvement,A few times a year
1,1_5882,User_21,5.52,Place du Dôme à Pise,Gherardo Poli - Giuseppe Poli,Circa 1730,General level,No involvement,A few times a year
1,1_0103,User_21,15.91,Fantaisie d'architecture en ruine avec Bellérophon frappant la chimère,Gherardo Poli,First half of the 18th century,General level,No involvement,A few times a year
1,1_5862,User_21,20.16,Entrée du Christ à Jérusalem,Nicolas Poussin,After 1642,General level,No involvement,A few times a year
1,1_5866,User_21,6.1,Assomption,Charles de La Fosse,Circa 1682-1686,General level,No involvement,A few times a year
1,1_5864,User_21,5.13,Eliézer et Rebecca,Henri-Antoine de Favanne,1693,General level,No involvement,A few times a year
1,1_5862,User_21,31.01,Entrée du Christ à Jérusalem,Nicolas Poussin,After 1642,General level,No involvement,A few times a year
1,1_5864,User_21,4.73,Eliézer et Rebecca,Henri-Antoine de Favanne,1693,General level,No involvement,A few times a year
1,1_0187,User_21,58.87,La destruction du palais d'Armide,Charles-Antoine Coypel,1737,General level,No involvement,A few times a year
1,1_0178,User_21,25.27,L'Ivresse de Silène,Carle Van Loo,1747,General level,No involvement,A few times a year
1,1_0206,User_21,9.5,Clytie changée en tournesol,Henri-Léopold Lévy,1876,General level,No involvement,A few times a year
